Nevada.txt,2010,23,0
alt_Kansas.txt,2010,0,0
New Hampshire.txt,2010,5,0
alt_South Dakota.txt,2010,0,1
alt_Montana.txt,2010,0,0
Nebraska.txt,2010,2,0
alt_Missouri.txt,2010,2,0
alt_Alabama.txt,2010,2,3
alt_Maine.txt,2010,0,0
alt_Oregon.txt,2010,1,0
Rhode Island.txt,2010,5,3
Delaware.txt,2010,2,0
alt_North Dakota.txt,2010,2,0
Iowa.txt,2010,9,0
South Dakota.txt,2010,3,0
Texas.txt,2010,149,53
alt_Florida.txt,2010,4,4
alt_Puerto Rico.txt,2010,0,0
Mississippi.txt,2010,17,1
alt_New York.txt,2010,14,2
alt_Arizona.txt,2010,1,3
alt_Indiana.txt,2010,0,0
alt_Nevada.txt,2010,1,0
alt_Tennessee.txt,2010,0,3
alt_Michigan.txt,2010,2,2
Minnesota.txt,2010,11,3
alt_Oklahoma.txt,2010,2,0
Ohio.txt,2010,60,1
Michigan.txt,2010,86,12
Georgia.txt,2010,97,6
Oregon.txt,2010,13,3
Colorado.txt,2010,20,0
alt_District Of Columbia.txt,2010,1,0
alt_California.txt,2010,9,2
Maryland.txt,2010,77,1
alt_Wyoming.txt,2010,0,0
Florida.txt,2010,95,13
Arizona.txt,2010,28,5
alt_Massachusetts.txt,2010,2,3
alt_Virginia.txt,2010,2,0
Hawaii.txt,2010,8,0
Indiana.txt,2010,27,0
Wyoming.txt,2010,0,5
alt_South Carolina.txt,2010,8,4
alt_Delaware.txt,2010,0,1
alt_Iowa.txt,2010,0,0
alt_New Hampshire.txt,2010,0,0
alt_Vermont.txt,2010,0,0
Massachusetts.txt,2010,46,1
alt_Pennsylvania.txt,2010,4,3
Montana.txt,2010,0,0
alt_Texas.txt,2010,6,2
alt_Utah.txt,2010,2,0
alt_Illinois.txt,2010,2,2
alt_Kentucky.txt,2010,0,0
alt_Louisiana.txt,2010,2,0
alt_West Virginia.txt,2010,1,1
Virginia.txt,2010,60,8
New Mexico.txt,2010,4,0
alt_North Carolina.txt,2010,2,7
alt_Nebraska.txt,2010,0,0
Alaska.txt,2010,0,0
Kentucky.txt,2010,15,5
Oklahoma.txt,2010,34,4
.txt,2010,0,0
West Virginia.txt,2010,2,1
California.txt,2010,202,36
Missouri.txt,2010,30,1
alt_Minnesota.txt,2010,1,0
Louisiana.txt,2010,67,4
Maine.txt,2010,0,1
alt_Colorado.txt,2010,2,0
Kansas.txt,2010,5,0
New Jersey.txt,2010,66,5
alt_Alaska.txt,2010,0,0
alt_Arkansas.txt,2010,1,0
South Carolina.txt,2010,27,1
alt_Winsconsin.txt,2010,3,0
alt_Georgia.txt,2010,6,2
Illinois.txt,2010,66,1
alt_New Jersey.txt,2010,9,3
Tennessee.txt,2010,35,5
Arkansas.txt,2010,5,0
alt_Maryland.txt,2010,5,2
Connecticut.txt,2010,16,0
Utah.txt,2010,13,0
Alabama.txt,2010,0,0
Washington.txt,2010,21,3
Pennsylvania.txt,2010,119,11
alt_Rhode Island.txt,2010,0,0
alt_New Mexico.txt,2010,1,0
Idaho.txt,2010,2,0
alt_Ohio.txt,2010,4,0
alt_Mississippi.txt,2010,0,0
alt_Washington.txt,2010,1,0
alt_Idaho.txt,2010,0,0
North Carolina.txt,2010,43,2
New York.txt,2010,197,21
Winsconsin.txt,2010,32,1
alt_Hawaii.txt,2010,1,0
North Dakota.txt,2010,3,0
Vermont.txt,2010,3,0
Puerto Rico.txt,2010,3,0
alt_Connecticut.txt,2010,2,0
District Of Columbia.txt,2010,24,1
Nevada.txt,2011,20,1
alt_Kansas.txt,2011,1,0
New Hampshire.txt,2011,5,1
alt_South Dakota.txt,2011,1,0
alt_Montana.txt,2011,0,0
Nebraska.txt,2011,14,6
alt_Missouri.txt,2011,5,0
alt_Alabama.txt,2011,5,1
alt_Maine.txt,2011,0,1
alt_Oregon.txt,2011,0,0
Rhode Island.txt,2011,22,13
Delaware.txt,2011,41,0
alt_North Dakota.txt,2011,0,0
Iowa.txt,2011,16,2
South Dakota.txt,2011,11,1
Texas.txt,2011,606,96
alt_Florida.txt,2011,19,1
alt_Puerto Rico.txt,2011,0,0
Mississippi.txt,2011,117,3
alt_New York.txt,2011,15,4
alt_Arizona.txt,2011,1,0
alt_Indiana.txt,2011,1,1
alt_Nevada.txt,2011,0,0
alt_Tennessee.txt,2011,3,0
alt_Michigan.txt,2011,11,2
Minnesota.txt,2011,32,13
alt_Oklahoma.txt,2011,2,1
Ohio.txt,2011,190,30
Michigan.txt,2011,253,55
Georgia.txt,2011,268,40
Oregon.txt,2011,95,12
Colorado.txt,2011,88,4
alt_District Of Columbia.txt,2011,3,1
alt_California.txt,2011,28,3
Maryland.txt,2011,248,19
alt_Wyoming.txt,2011,0,0
Florida.txt,2011,322,21
Arizona.txt,2011,69,8
alt_Massachusetts.txt,2011,6,0
alt_Virginia.txt,2011,6,0
Hawaii.txt,2011,10,0
Indiana.txt,2011,88,1
Wyoming.txt,2011,2,5
alt_South Carolina.txt,2011,6,0
alt_Delaware.txt,2011,0,0
alt_Iowa.txt,2011,2,0
alt_New Hampshire.txt,2011,1,0
alt_Vermont.txt,2011,0,0
Massachusetts.txt,2011,144,4
alt_Pennsylvania.txt,2011,14,3
Montana.txt,2011,0,0
alt_Texas.txt,2011,26,9
alt_Utah.txt,2011,0,0
alt_Illinois.txt,2011,8,3
alt_Kentucky.txt,2011,0,2
alt_Louisiana.txt,2011,28,8
alt_West Virginia.txt,2011,2,0
Virginia.txt,2011,144,29
New Mexico.txt,2011,15,0
alt_North Carolina.txt,2011,11,0
alt_Nebraska.txt,2011,1,2
Alaska.txt,2011,0,0
Kentucky.txt,2011,40,3
Oklahoma.txt,2011,39,2
West Virginia.txt,2011,21,0
California.txt,2011,433,28
Missouri.txt,2011,76,3
alt_Minnesota.txt,2011,1,0
Louisiana.txt,2011,224,13
Maine.txt,2011,7,0
alt_Colorado.txt,2011,5,0
Kansas.txt,2011,25,5
New Jersey.txt,2011,312,41
alt_Alaska.txt,2011,0,0
alt_Arkansas.txt,2011,12,1
South Carolina.txt,2011,129,13
alt_Winsconsin.txt,2011,3,1
alt_Georgia.txt,2011,16,4
Illinois.txt,2011,208,8
alt_New Jersey.txt,2011,17,3
Tennessee.txt,2011,120,20
Arkansas.txt,2011,45,6
alt_Maryland.txt,2011,13,0
Connecticut.txt,2011,75,7
Utah.txt,2011,20,0
Alabama.txt,2011,2,0
Washington.txt,2011,65,10
Pennsylvania.txt,2011,377,26
alt_Rhode Island.txt,2011,3,0
alt_New Mexico.txt,2011,2,0
Idaho.txt,2011,1,0
alt_Ohio.txt,2011,5,2
alt_Mississippi.txt,2011,6,1
alt_Washington.txt,2011,2,0
alt_Idaho.txt,2011,0,0
North Carolina.txt,2011,172,16
New York.txt,2011,245,41
Winsconsin.txt,2011,48,3
alt_Hawaii.txt,2011,1,0
North Dakota.txt,2011,1,0
Vermont.txt,2011,7,0
Puerto Rico.txt,2011,13,0
alt_Connecticut.txt,2011,5,0
District Of Columbia.txt,2011,87,13
Nevada.txt,2012,77,1
alt_Kansas.txt,2012,6,1
New Hampshire.txt,2012,16,1
alt_South Dakota.txt,2012,0,0
alt_Montana.txt,2012,1,0
Nebraska.txt,2012,35,10
alt_Missouri.txt,2012,2,1
alt_Alabama.txt,2012,22,2
alt_Maine.txt,2012,0,0
alt_Oregon.txt,2012,6,0
Rhode Island.txt,2012,38,12
Delaware.txt,2012,53,2
alt_North Dakota.txt,2012,0,0
Iowa.txt,2012,44,3
South Dakota.txt,2012,5,1
Texas.txt,2012,1261,153
alt_Florida.txt,2012,21,6
alt_Puerto Rico.txt,2012,0,0
Mississippi.txt,2012,172,6
alt_New York.txt,2012,28,3
alt_Arizona.txt,2012,5,1
alt_Indiana.txt,2012,7,3
alt_Nevada.txt,2012,3,2
alt_Tennessee.txt,2012,14,3
alt_Michigan.txt,2012,3,0
Minnesota.txt,2012,79,6
alt_Oklahoma.txt,2012,3,0
Ohio.txt,2012,416,30
Michigan.txt,2012,299,29
Georgia.txt,2012,543,68
Oregon.txt,2012,110,7
Colorado.txt,2012,65,9
alt_District Of Columbia.txt,2012,4,0
alt_California.txt,2012,26,4
Maryland.txt,2012,346,56
alt_Wyoming.txt,2012,0,1
Florida.txt,2012,563,55
Arizona.txt,2012,168,24
alt_Massachusetts.txt,2012,11,5
alt_Virginia.txt,2012,10,0
Hawaii.txt,2012,22,1
Indiana.txt,2012,199,14
Wyoming.txt,2012,6,1
alt_South Carolina.txt,2012,7,5
alt_Delaware.txt,2012,8,0
alt_Iowa.txt,2012,3,0
alt_New Hampshire.txt,2012,0,0
alt_Vermont.txt,2012,0,0
Massachusetts.txt,2012,233,19
alt_Pennsylvania.txt,2012,11,6
Montana.txt,2012,8,1
alt_Texas.txt,2012,59,12
alt_Utah.txt,2012,7,0
alt_Illinois.txt,2012,19,3
alt_Kentucky.txt,2012,6,0
alt_Louisiana.txt,2012,67,12
alt_West Virginia.txt,2012,1,2
Virginia.txt,2012,194,27
New Mexico.txt,2012,45,3
alt_North Carolina.txt,2012,10,5
alt_Nebraska.txt,2012,4,0
Alaska.txt,2012,2,0
Kentucky.txt,2012,133,13
Oklahoma.txt,2012,107,3
West Virginia.txt,2012,37,11
California.txt,2012,814,41
Missouri.txt,2012,193,13
alt_Minnesota.txt,2012,3,2
Louisiana.txt,2012,390,31
Maine.txt,2012,13,0
alt_Colorado.txt,2012,5,0
Kansas.txt,2012,108,11
New Jersey.txt,2012,326,22
alt_Alaska.txt,2012,0,0
alt_Arkansas.txt,2012,14,0
South Carolina.txt,2012,276,56
alt_Winsconsin.txt,2012,4,0
alt_Georgia.txt,2012,9,5
Illinois.txt,2012,325,25
alt_New Jersey.txt,2012,11,1
Tennessee.txt,2012,194,42
Arkansas.txt,2012,106,11
alt_Maryland.txt,2012,21,1
Connecticut.txt,2012,191,11
Utah.txt,2012,49,2
Alabama.txt,2012,7,0
Washington.txt,2012,118,9
Pennsylvania.txt,2012,430,71
alt_Rhode Island.txt,2012,2,1
alt_New Mexico.txt,2012,3,0
Idaho.txt,2012,10,0
alt_Ohio.txt,2012,17,7
alt_Mississippi.txt,2012,5,2
alt_Washington.txt,2012,6,1
alt_Idaho.txt,2012,1,0
North Carolina.txt,2012,475,41
New York.txt,2012,511,36
Winsconsin.txt,2012,99,10
alt_Hawaii.txt,2012,1,0
North Dakota.txt,2012,7,0
Vermont.txt,2012,7,0
Puerto Rico.txt,2012,11,0
alt_Connecticut.txt,2012,11,0
District Of Columbia.txt,2012,157,35
Nevada.txt,2013,178,13
alt_Kansas.txt,2013,7,3
New Hampshire.txt,2013,61,0
alt_South Dakota.txt,2013,0,0
alt_Montana.txt,2013,1,0
Nebraska.txt,2013,97,10
alt_Missouri.txt,2013,13,1
alt_Alabama.txt,2013,15,3
alt_Maine.txt,2013,3,1
alt_Oregon.txt,2013,10,0
Rhode Island.txt,2013,94,8
Delaware.txt,2013,91,11
alt_North Dakota.txt,2013,0,0
Iowa.txt,2013,121,10
South Dakota.txt,2013,15,3
Texas.txt,2013,2403,240
alt_Florida.txt,2013,23,8
alt_Puerto Rico.txt,2013,0,0
Mississippi.txt,2013,212,14
alt_New York.txt,2013,56,8
alt_Arizona.txt,2013,12,6
alt_Indiana.txt,2013,15,2
alt_Nevada.txt,2013,5,0
alt_Tennessee.txt,2013,10,1
alt_Michigan.txt,2013,27,1
Minnesota.txt,2013,127,8
alt_Oklahoma.txt,2013,12,3
Ohio.txt,2013,848,68
Michigan.txt,2013,574,47
Georgia.txt,2013,707,119
Oregon.txt,2013,166,7
Colorado.txt,2013,149,15
alt_District Of Columbia.txt,2013,7,0
alt_California.txt,2013,80,23
Maryland.txt,2013,453,63
alt_Wyoming.txt,2013,0,0
Florida.txt,2013,756,142
Arizona.txt,2013,348,30
alt_Massachusetts.txt,2013,17,0
alt_Virginia.txt,2013,31,3
Hawaii.txt,2013,38,1
Indiana.txt,2013,330,23
Wyoming.txt,2013,18,0
alt_South Carolina.txt,2013,18,6
alt_Delaware.txt,2013,2,0
alt_Iowa.txt,2013,2,0
alt_New Hampshire.txt,2013,4,2
alt_Vermont.txt,2013,0,1
Massachusetts.txt,2013,425,26
alt_Pennsylvania.txt,2013,29,3
Montana.txt,2013,9,1
alt_Texas.txt,2013,108,30
alt_Utah.txt,2013,3,0
alt_Illinois.txt,2013,34,3
alt_Kentucky.txt,2013,8,1
alt_Louisiana.txt,2013,9,14
alt_West Virginia.txt,2013,2,4
Virginia.txt,2013,417,61
New Mexico.txt,2013,86,3
alt_North Carolina.txt,2013,17,7
alt_Nebraska.txt,2013,3,0
Alaska.txt,2013,3,0
Kentucky.txt,2013,285,34
move_files.txt,2013,0,0
Oklahoma.txt,2013,233,14
West Virginia.txt,2013,85,7
California.txt,2013,1777,98
Missouri.txt,2013,249,9
alt_Minnesota.txt,2013,9,0
Louisiana.txt,2013,404,56
Maine.txt,2013,29,2
alt_Colorado.txt,2013,8,1
Kansas.txt,2013,238,37
New Jersey.txt,2013,753,68
alt_Alaska.txt,2013,0,0
alt_Arkansas.txt,2013,8,0
South Carolina.txt,2013,409,58
alt_Winsconsin.txt,2013,4,1
alt_Georgia.txt,2013,30,5
Illinois.txt,2013,596,52
alt_New Jersey.txt,2013,27,6
Tennessee.txt,2013,251,77
Arkansas.txt,2013,172,14
alt_Maryland.txt,2013,21,2
Connecticut.txt,2013,299,14
Utah.txt,2013,62,3
Alabama.txt,2013,8,0
Washington.txt,2013,201,16
Pennsylvania.txt,2013,823,106
alt_Rhode Island.txt,2013,1,0
alt_New Mexico.txt,2013,5,3
Idaho.txt,2013,17,1
alt_Ohio.txt,2013,49,14
alt_Mississippi.txt,2013,1,2
alt_Washington.txt,2013,7,1
alt_Idaho.txt,2013,2,0
North Carolina.txt,2013,575,63
New York.txt,2013,1009,93
Winsconsin.txt,2013,191,19
alt_Hawaii.txt,2013,1,0
North Dakota.txt,2013,14,1
Vermont.txt,2013,10,1
Puerto Rico.txt,2013,27,4
alt_Connecticut.txt,2013,11,1
District Of Columbia.txt,2013,95,20
Nevada.txt,2014,194,8
alt_Kansas.txt,2014,6,1
New Hampshire.txt,2014,45,0
alt_South Dakota.txt,2014,2,0
alt_Montana.txt,2014,0,0
Nebraska.txt,2014,110,8
alt_Missouri.txt,2014,15,2
alt_Alabama.txt,2014,24,3
alt_Maine.txt,2014,1,0
alt_Oregon.txt,2014,9,0
Rhode Island.txt,2014,78,4
Delaware.txt,2014,79,21
alt_North Dakota.txt,2014,0,0
Iowa.txt,2014,123,8
South Dakota.txt,2014,15,1
Texas.txt,2014,3022,206
alt_Florida.txt,2014,66,13
alt_Puerto Rico.txt,2014,4,0
Mississippi.txt,2014,161,21
alt_New York.txt,2014,82,10
alt_Arizona.txt,2014,30,1
alt_Indiana.txt,2014,24,2
alt_Nevada.txt,2014,14,1
alt_Tennessee.txt,2014,20,3
alt_Michigan.txt,2014,31,6
Minnesota.txt,2014,167,16
alt_Oklahoma.txt,2014,14,5
Ohio.txt,2014,1006,70
Michigan.txt,2014,728,46
Georgia.txt,2014,902,86
Oregon.txt,2014,207,11
Colorado.txt,2014,230,8
alt_District Of Columbia.txt,2014,7,0
alt_California.txt,2014,156,15
Maryland.txt,2014,496,33
alt_Wyoming.txt,2014,2,0
Florida.txt,2014,1116,134
Arizona.txt,2014,537,25
alt_Massachusetts.txt,2014,40,5
alt_Virginia.txt,2014,20,9
Hawaii.txt,2014,56,1
Indiana.txt,2014,368,14
Wyoming.txt,2014,6,0
alt_South Carolina.txt,2014,18,5
alt_Delaware.txt,2014,1,0
alt_Iowa.txt,2014,7,2
alt_New Hampshire.txt,2014,2,0
alt_Vermont.txt,2014,0,0
Massachusetts.txt,2014,476,19
alt_Pennsylvania.txt,2014,52,6
Montana.txt,2014,11,1
alt_Texas.txt,2014,135,47
alt_Utah.txt,2014,3,0
alt_Illinois.txt,2014,45,5
alt_Kentucky.txt,2014,28,7
alt_Louisiana.txt,2014,18,3
alt_West Virginia.txt,2014,8,0
Virginia.txt,2014,579,30
New Mexico.txt,2014,104,5
alt_North Carolina.txt,2014,23,7
alt_Nebraska.txt,2014,3,2
Alaska.txt,2014,1,0
Kentucky.txt,2014,245,29
Oklahoma.txt,2014,314,21
West Virginia.txt,2014,69,1
California.txt,2014,2913,117
Missouri.txt,2014,286,17
alt_Minnesota.txt,2014,13,1
Louisiana.txt,2014,628,72
Maine.txt,2014,45,3
alt_Colorado.txt,2014,19,1
Kansas.txt,2014,225,15
New Jersey.txt,2014,1015,55
alt_Alaska.txt,2014,0,0
alt_Arkansas.txt,2014,11,0
South Carolina.txt,2014,420,54
alt_Winsconsin.txt,2014,9,2
alt_Georgia.txt,2014,41,9
Illinois.txt,2014,842,59
alt_New Jersey.txt,2014,42,11
Tennessee.txt,2014,327,33
Arkansas.txt,2014,188,15
alt_Maryland.txt,2014,27,4
Connecticut.txt,2014,331,19
Utah.txt,2014,114,7
Alabama.txt,2014,13,2
Washington.txt,2014,294,12
Pennsylvania.txt,2014,1007,59
alt_Rhode Island.txt,2014,5,0
alt_New Mexico.txt,2014,3,0
Idaho.txt,2014,33,2
alt_Ohio.txt,2014,33,11
alt_Mississippi.txt,2014,7,0
alt_Washington.txt,2014,14,3
alt_Idaho.txt,2014,4,0
North Carolina.txt,2014,709,85
New York.txt,2014,1141,42
Winsconsin.txt,2014,191,18
alt_Hawaii.txt,2014,0,0
North Dakota.txt,2014,17,1
Vermont.txt,2014,19,2
Puerto Rico.txt,2014,36,1
alt_Connecticut.txt,2014,21,2
District Of Columbia.txt,2014,150,10
